; rcp26
; created by hectordata Tue Nov 16 21:23:34 2021 commit fd87739254cdc4bb18c6751d1d8707040a297d5d
; UNITS:,  PgC year-1,  PgC year-1,  PgC year-1,  PgC year-1,  Tg year-1,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppb,  Tg CH4 year-1,  ppm,  Tg CO year-1, W/m2, W/m2,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppb,  Tg N year-1,  Tg year-1,  Tg NMVOC year-1,  Tg N year-1,  Tg year-1,  ppt,  ppt,  Gg S year-1, W/m2,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt
1881,0.24314723926380363,0.6492660869590243,0,0,3.7925706,0,0,1.6475777397260274,3.726,35,0.01036128599999999,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,839.0038812785386,84.359461,291.1978139269406,413.25581,-0.05939500633675689,0.24148589904404053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.30019406392694,0.811725992787749,4.943729928571428,72.099835,6.678269115356358,23.675442,0,0,5771.31098096724,0.14646902134808507,0,0,0,0,0,0
1882,0.2561551162614557,0.6050304097803529,0,0,3.8218798,0,0,1.7210214041095888,3.883,35,0.010362003,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,841.0038812785386,87.226893,291.6727654109589,414.30795,-0.06050567429212327,0.2901516052918489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.40019406392685,0.7854030691934382,4.88127205,72.252579,6.731831636487925,23.709158,0,0,6040.116781591264,0.19742567432864155,0,0,0,0,0,0
1883,0.2721648110277967,0.6088863347587669,0,0,3.851189,0,0,1.7973213320607828,4.043,35,0.01036272,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,842.9674964755345,90.094326,292.1246923422412,415.3601,-0.06161634224748965,-0.42595045132595083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.4999316316091,0.7927001252678691,4.976789585714286,72.405323,6.785394257654269,23.742875,0,0,6308.922482059283,-0.5166738524703293,0,0,0,0,0,0
1884,0.2751666287964856,0.6124986522191925,0,0,3.8804982,0,0,1.8770598248371888,4.233,35,0.010363441,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,844.7210320133743,92.961758,292.56935474212133,416.41225,-0.06272701020285604,-1.847238548865579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.6001483394465,0.7988956811696276,5.019059964285713,72.55806700000001,6.838956878820613,23.776592,0,0,6577.728282683307,-1.9623399630672784,0,0,0,0,0,0
1885,0.27716783063621897,0.6156088956456864,0,0,3.9098074,0,0,1.960166095890411,4.427,35,0.010364164,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,846.2844748858446,95.829191,292.9663070776256,417.46439,-0.06383767815822242,-0.5763437381843676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.7001940639269,0.8046800623497067,5.057032257142857,72.71081099999999,6.892519399952181,23.810309,0,0,6846.533983151326,-0.6789868332554465,0,0,0,0,0,0
1886,0.28117025432780424,0.6175180717586911,0,0,3.9391166,0,0,2.047173858447489,4.625,35,0.010364884,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,848.0349600456619,98.696624,293.29431792237443,418.51654,-0.06508480749697997,-0.029891086452280904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.7970376712328,0.8263437792388785,5.192154085714285,72.863555,6.946082021118524,23.844026,0,0,7115.339783775351,-0.11818359441225355,0,0,0,0,0,0
1887,0.29517874725441173,0.6165364873543892,0,0,3.9684258,0,0,2.137935963270704,4.827,35,0.010365604,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,849.998632632183,101.56406,293.5685847555955,419.56869000000006,-0.06643047008536025,0.045526652894455996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.8718351080419,0.8323477303208067,5.286001857142857,73.016299,6.999644642284869,23.877742,0,0,7384.145584399375,-0.035164516745328486,0,0,0,0,0,0
1888,0.3271981267810346,0.615106041139135,0,0,3.997735,0,0,2.2331459453052873,5.033,35,0.010366324,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,852.0029667889311,104.43149,293.7971773710607,420.62083,-0.06777613267374052,0.21762094962401174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.92823056241724,0.8372102639760073,5.433770471428571,73.169043,7.053207163416434,23.911459,0,0,7652.951284867395,0.13785162050191493,0,0,0,0,0,0
1889,0.3271981267810346,0.6135717520412026,0,0,4.0270443,0,0,2.332260273972603,5.27,35,0.010367045,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,854.0038812785386,107.29892,293.9972317351598,421.67298,-0.06912179526212081,0.2741406754956165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.00330194063923,0.8415928104044165,5.462369571428571,73.321787,7.106769784582779,23.945176,0,0,7921.75708549142,0.1924187943726844,0,0,0,0,0,0
1890,0.35621569854502766,0.6121247958282209,0,0,4.0563535,0,0,2.435769006849315,5.485,35,0.010367767,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,856.0354452054794,110.16635,294.17218321917807,422.72513,-0.07046745785050108,0.09859738101009527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.10019406392684,0.8456791630063161,5.590208478571427,73.474531,7.160332405749123,23.978893,0,0,8190.562785959439,0.010365195993265595,0,0,0,0,0,0
1891,0.37222539331136856,0.6106183135688857,0,0,4.0882845,0,0,2.543486612957557,5.731,35,0.010368724,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,858.2795978678541,111.52362,294.3248974474137,424.29312,-0.07181312043888137,-0.018342011940173292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.19993163160905,0.8511363647289496,5.686588035714285,73.700338,7.238379639046232,24.011375,0,0,8580.73843619345,-0.132772558414903,0,0,0,0,0,0
1892,0.3742266051571613,0.6235687958108005,0,0,4.1202154,0,0,2.65636128827008,6.01,35,0.01036968,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,860.7221445592235,112.88089,294.4720661164758,425.86110999999994,-0.07315878302726164,0.2019574634393454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.2969919467524,0.8575758149529693,5.7741273500000005,73.92614499999999,7.316426872343337,24.043857,0,0,8970.914086427456,0.06530614299336725,0,0,0,0,0,0
1893,0.37022418146557595,0.6247816502620617,0,0,4.1521464,0,0,2.774423401826484,6.267,35,0.010370641,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,862.9728025114154,114.23816,294.59708618721464,427.42911,-0.07450444561564193,0.3516739949550288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.3719891552511,0.8649154187594854,5.85497097142857,74.151953,7.394474205675222,24.076339,0,0,9361.089736661466,0.1980135869623512,0,0,0,0,0,0
1894,0.3832320584632281,0.6407552031424675,0,0,4.1840774,0,0,2.8978709474885846,6.529,35,0.01037160199999999,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,865.0354452054794,115.59543,294.700194063927,428.9971,-0.07585010820402222,0.37229938176112354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.42509703196345,0.8731035367642112,5.931263814285715,74.37776,7.472521438972327,24.108821,0,0,9751.265386895475,0.1986173993017168,0,0,0,0,0,0
1895,0.4062459946898432,0.6448089779300159,0,0,4.216008400000001,0,0,3.026097142064027,6.824,35,0.01037256,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,867.2795978678541,116.9527,294.7999316316091,430.56509000000005,-0.07715122120134102,0.35345199581533043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.4749658158045,0.8820422411709908,6.005150549999999,74.603567,7.550568672269436,24.141303,0,0,10141.44063650546,0.19866010506797047,0,0,0,0,0,0
1896,0.41925387168749517,0.6466699948799515,0,0,4.2479394,0,0,3.160519436958854,7.151,35,0.010373516,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,869.7221445592235,118.30997,294.9033047321406,432.13309,-0.07843111822866217,0.3264903816501293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.5282305624173,0.8915800444504021,6.078776092857144,74.829374,7.6286159055665435,24.173785,0,0,10531.616386895475,0.1985282343900748,0,0,0,0,0,0
1897,0.44026659606831786,0.6499577057729303,0,0,4.2798704,0,0,3.3010301940639266,7.432,35,0.010374477,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,872.0043664383561,119.66724,295.0347117579908,433.70108,-0.07971101525598331,0.30847256922637967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.60014554794515,0.901565409063934,6.154284992857143,75.055181,7.706663238898426,24.206267,0,0,10921.792137285493,0.19833747595498644,0,0,0,0,0,0
1898,0.46528174414072554,0.651395436399303,0,0,4.3118014,0,0,3.4476049657534245,7.798,35,0.010375435,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,874.2859303652967,121.02451,295.23485730593603,435.26907,-0.08099091228330445,0.3005039552304647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.67198915525114,0.9118468174767115,6.233822164285715,75.280989,7.784710472195534,24.238749,0,0,11311.967887675506,0.1981216932319948,0,0,0,0,0,0
1899,0.5073071929023706,0.6525996456153903,0,0,4.3437324,0.00255670042945205,0.95911885,3.6006807077625567,8.119,35,0.010376393,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,876.786415525114,122.38178,295.5036900684932,436.83707,-0.08227080931062561,0.29223670194203916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.7282534246575,0.92227275215386,6.319532399999999,75.506796,7.862757705492641,24.271232,0,0,11702.143638065523,0.19789050209130865,0,0,0,0,0,0
1900,0.534323552820571,0.6536020726410664,0,0,4.3756633,0.02042403849577625,0.050575847,3.7606311643835624,8.473,35,0.010377345,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,879.6000285388127,123.73905,295.80373858447484,438.40505999999993,-0.08371958122093913,0.2881781659478403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.8033019406392,0.9326916955605032,6.41356025,75.732603,7.940804938789747,24.303714000000003,0,0,12092.319388455539,0.1976464182067943,0,0,0,0,0,0
1901,0.5523344594327046,0.7033691093675678,0,0,4.4173849,0.03919246471164384,0.053237732,3.926638755707762,8.592,35,0.010379723,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,883.0699200913241,124.8415,296.12878710045663,439.89156,-0.08565403205830878,0.27611670443167036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.90019406392685,0.9448386029854134,6.5189698428571425,75.920477,8.0469354352968,24.336515,0,0,12649.583400936037,0.19742064431322714,0,0,0,0,0,0
1902,0.566342942353253,0.7033995878239793,0,0,4.4591064000000005,0.0437726287313927,0.056039719,4.095201712328767,8.762,35,0.0103821,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,887.0393264840181,125.94396,296.4756792237443,441.37805999999995,-0.08758848289567842,0.040149215971647334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.00019406392687,0.9601051273299402,6.635664885714285,76.108351,8.153065931803853,24.369316,0,0,13206.846411856475,-0.03853800069623467,0,0,0,0,0,0
1903,0.6173738444209649,0.7271112665727486,0,0,4.500828,0.04607020052273811,0.058989177,4.262822868790079,8.906,35,0.010384475,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,891.2782305000376,127.04642,296.8278743262969,442.86456,-0.08952293373304804,-0.6517473949157321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.09993163160914,0.9778247774744397,6.761049721428571,76.296224,8.259196428310908,24.402117,0,0,13764.110424336974,-0.7469856053462377,0,0,0,0,0,0
1904,0.624378085881239,0.7487466480072709,0,0,4.542549500000001,0.04850041875581131,0.062093873,4.430748468572997,9.102,35,0.01038685,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,895.7566752750954,128.14887,297.20686905831275,444.35106,-0.09145738457041767,-0.1655200669093792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.2001483394465,0.997410296698323,6.892528814285714,76.484098,8.365326924817962,24.434918,0,0,14321.374436817474,-0.2921984129724888,0,0,0,0,0,0
1905,0.6634017168741951,0.7702816586616678,0,0,4.5842711,0.05105423927842466,0.065361969,4.599208847031964,9.623,35,0.010389227,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,900.2587328767124,129.25133,297.6289811643835,445.83755999999994,-0.09339183540778732,0.18537393050649836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.30019406392694,1.0183143555368743,7.0275066285714285,76.671972,8.471457421325015,24.467719,0,0,14878.638449297972,0.07435009486063476,0,0,0,0,0,0
1906,0.7074283774816329,0.7970164780913428,0,0,4.6259926,0.05374130439817352,0.068802075,4.779025171232877,12.093,35,0.010391604,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,904.7587328767123,130.35378,298.0727168949772,447.32406,-0.09529602856715316,0.31430775115890336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.40335045662096,1.0399302837415365,7.163387507142857,76.85984599999999,8.57758791783207,24.50052,0,0,15435.901460218407,0.17925182543389254,0,0,0,0,0,0
1907,0.7844750335446488,0.804249758247368,0,0,4.6677142,0.05656211977550965,0.072423235,5.001140343276693,12.363,35,0.010393983,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,909.2780595790603,131.45623999999998,298.49659581867405,448.8105599999999,-0.09676209429610438,0.1410884050321599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.52802815517623,1.0616515310855636,7.297576035714285,77.04772,8.68371841433912,24.533321,0,0,15993.165472698907,0.017017952475238466,0,0,0,0,0,0
1908,0.7504544321661742,0.8119044335817616,0,0,4.7094357,0.05954579088964244,0.07623498599999999,5.262394582927863,12.633,35,0.010396358,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,914.0386100506521,132.5587,298.90059335778625,450.29706,-0.09822816002505559,0.26325543272843305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.67522250916977,1.0828713873131275,7.427476557142857,77.23559300000001,8.789848910846173,24.566122,0,0,16550.429485179407,0.12999083766124314,0,0,0,0,0,0
1909,0.7854756394675452,0.8178733380875558,0,0,4.7511573,0.06268121238652968,0.08024735200000001,5.5285162100456615,12.903,35,0.010398735,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,918.9781392694063,133.66115,299.3007762557078,451.78356,-0.09969422575400681,0.3134533019643338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.82529109589035,1.1029833422047528,7.550493414285715,77.423467,8.895979407353227,24.598923000000003,0,0,17107.692496099844,0.19561013824960985,0,0,0,0,0,0
1910,0.8194962408460198,0.8224797475263196,0,0,4.7928788,0.06598022325673515,0.084470898,5.7944530821917795,13.146,35,0.010401115,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,923.7276541095891,134.76361,299.6976198630137,453.27005999999994,-0.10109584667702334,0.3027501673941762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.97529109589044,1.121380785522788,7.6640313142857135,77.61134100000001,9.002109903860282,24.631724,0,0,17664.95650858034,0.195365312149685,0,0,0,0,0,0
1911,0.836506541535257,0.7793659997386957,0,0,4.794951599999999,0.06944344501024341,0.08891673300000001,6.0606262005015346,14.007,35,0.010406394,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,928.2780595790603,135.96943000000002,300.07163000286954,451.75965,-0.10222903634226241,0.29675339167539727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.12801106307853,1.13917921998455,7.768465228571428,77.272725,9.060108567226724,24.427454,0,0,17849.22553198128,0.19511636146695566,0,0,0,0,0,0
1912,0.8795325962197984,0.7483015784927666,0,0,4.797024400000001,0.07310661007609975,0.093596563,6.350428823265215,19.895,35,0.010411672,0,0,0,0,0,0,0,0,0,0,5.801704452054794,157.267,0,480,3100.211,933.0701739775931,137.17525,300.42551918806294,450.24925,-0.10336222600750149,-0.27981019358211034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.30025959403144,1.1577699984368608,7.866945985714285,76.93410899999999,9.11810723059317,24.223184,0,0,18033.494555382214,-0.3874246201457883,0,0,0,0,0,0
1913,0.9435713752851623,0.723417839996213,0,0,4.7990972,0.07695608493847032,0.098522697,6.7371698630136985,19.025,35,0.01041695099999999,0,0,0,0,0,0,0,0,0,0,5.8152937785388135,157.267,0,480,3100.211,938.2917522831049,138.38107,300.7725228310502,448.73884,-0.10449541567274054,-0.17375619617795027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.4721832191781,1.1769602858363246,7.96104147142857,76.59549200000001,9.17610599399439,24.018914,0,0,18217.764580343213,-0.2953870767088629,0,0,0,0,0,0
1914,0.8505150244558055,0.7152246285480571,0,0,4.80117,0.08100640565787671,0.1037081,7.173995719178083,11.082,35,0.010422233,0,0,0,0,0,0,0,0,0,0,5.841116495433791,157.267,0,480,3100.211,943.7606735159815,139.58690000000001,301.0974743150685,447.22844,-0.1056286053379796,0.1530756485893768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.62844748858447,1.1964785328350065,8.052319449999999,76.256876,9.234104657360835,23.814645,0,0,18402.033603744152,0.006094918526891699,0,0,0,0,0,0
1915,0.8385077533810498,0.7061772698659394,0,0,4.8032428,0.08525833260341655,0.10916642,7.464374137285724,11.216,35,0.010427518,0,0,0,0,0,0,0,0,0,0,5.86904312916386,157.267,0,480,3100.211,949.2462397385033,140.79272,301.4029085104923,445.71803,-0.10676179500321865,0.36682718592666796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.8029939709808,1.216065292284273,8.142347807142857,75.91826,9.292103420762055,23.610375,0,0,18586.302627145087,0.16808683861473908,0,0,0,0,0,0
1916,0.9015459265235173,0.7085455439884873,0,0,4.805315599999999,0.0897557388055406,0.11491202,7.633240328617411,18.614,35,0.010432805,0,0,0,0,0,0,0,0,0,0,5.897605404596153,157.267,0,480,3100.211,954.7581586695611,141.99854,301.7286384958954,444.20762,-0.10789498466845772,0.4388239255573706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.00345307158716,1.235546232503294,8.232694307142856,75.57964399999999,9.3501020841285,23.406105,0,0,18770.57165054602,0.19340605445367207,0,0,0,0,0,0
1917,0.9555786463599181,0.711627230121942,0,0,4.8073885,0.0944818841597032,0.12096002,7.907885502283105,22.143,35,0.010438096,0,0,0,0,0,0,0,0,0,0,5.926556278538812,157.267,0,480,3100.211,960.2922374429223,143.20436,302.0725228310502,442.69722,-0.1090281743336968,0.4734082915999801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.2285930365297,1.2547470218112415,8.324926957142859,75.241028,9.408100847529722,23.201836,0,0,18954.840673946957,0.19353431159105855,0,0,0,0,0,0
1918,0.9365671338248882,0.7147370833121259,0,0,4.8094613,0.0994546153964612,0.12732636,8.351278652968036,22.696,35,0.010443388,0,0,0,0,0,0,0,0,0,0,5.955556278538814,157.267,0,480,3100.211,966.0427226027394,144.41019,302.39747431506856,441.18681,-0.11016136399893585,0.4891305451184675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.4723287671232,1.2734932285091103,8.4206134,74.902412,9.466099510896164,22.997566,0,0,19139.109697347896,0.1932585314106259,0,0,0,0,0,0
1919,0.8064883638483678,0.7200904050480951,0,0,4.811534099999999,0.10467486855081404,0.13402771,8.861145509893456,23.196,35,0.01044868199999999,0,0,0,0,0,0,0,0,0,0,5.984480173166653,157.267,0,480,3100.211,971.9647617399005,145.61601000000002,302.7029085104923,439.67641,-0.1113333930442675,0.46704689690988066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.6998461711205,1.2916106209342477,8.521321521428572,74.563795,9.52409817426261,22.793296,0,0,19323.378720748828,0.19297664610988727,0,0,0,0,0,0
1920,0.932564710133303,0.7217204221146708,0,0,4.8136069,0.11019649891825738,0.14108183,9.380895395738206,23.802,35,0.01045398199999999,0,0,0,0,0,0,0,0,0,0,6.013543018439504,157.267,0,480,3100.211,977.7269655912366,146.82183,303.0317948885894,438.166,-0.11260037320241942,0.44759630082144874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.9284901564488,1.308924767387649,8.628619085714286,74.225179,9.582096937663833,22.589027,0,0,19507.647744149766,0.1926906936897708,0,0,0,0,0,0
1921,0.8034865460796788,0.7578755460660456,0,0,4.798714299999999,0.1159989651826484,0.14850719,9.90063441780822,24.304,35,0.0104523,0,0,0,0,0,0,0,0,0,0,6.042556278538814,157.267,0,480,3100.211,983.2922374429223,147.86155,303.40072773972594,440.99557,-0.11386735336057133,0.4301723666119556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.1723287671233,1.3260333764892984,8.745225,74.68028000000001,9.64905741662573,22.605247,0,0,19894.872898595942,0.19240060537896475,0,0,0,0,0,0
1922,0.8455119948413239,0.7483940945163977,0,0,4.7838218,0.12210417499657532,0.15632334,10.42031569634703,24.563,35.00410570936072,0.98417991,0,0,0,0,0,0,0,0,0,0,6.071619406392695,157.267,0,480,3100.211,989.0427226027394,148.90128,303.77257134703194,443.82514,-0.11513433351872325,0.2753235751616353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.39728025114147,1.3435191541327756,8.871363907142856,75.13538,9.716017995622403,22.621467000000003,0,0,20282.09705148206,0.05342257562888677,0,0,0,0,0,0
1923,0.9705877352033628,0.7537446245618419,0,0,4.7689293,0.12851327545778748,0.16455089,10.934647902787134,25.35,35.03729846081668,1.1648849,0,0,0,0,0,0,0,0,0,0,6.1010421036379965,157.267,0,480,3100.211,994.9958978965491,149.941,304.13098794196173,446.65471,-0.11640131367687516,0.33710764528327436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.5998632632183,1.3611858646566999,9.004862357142857,75.59048,9.782978474584302,22.637688,0,0,20669.322205928238,0.11771027094338855,0,0,0,0,0,0
1924,0.9635834937430886,0.7573191891607968,0,0,4.7540366999999994,0.1352923936643711,0.17321146,11.451395226688623,25.878,35.104715555322265,1.2256653,0,0,0,0,0,0,0,0,0,0,6.130981373980089,157.267,0,480,3100.211,1001.0089003667939,150.98072,304.53190614317435,449.48427,-0.11766829383502708,0.419201551797942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.8002966788931,1.379870160103603,9.14354702142857,76.045581,9.849939053580975,22.653908,0,0,21056.546358814354,0.1915056411943332,0,0,0,0,0,0
1925,0.9755907648178443,0.7585478932098764,0,0,4.7391442,0.14241630091780824,0.18232786,11.976690639269403,28.827,35.183408305136986,1.2896434,0,0,0,0,0,0,0,0,0,0,6.160557248858447,157.267,0,480,3100.211,1007.0116438356163,152.02045,304.97271689497717,452.31384,-0.11893527399317899,0.4361990940102026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.00354452054785,1.4001518458399593,9.28524445,76.500681,9.916899532542871,22.670128,0,0,21443.77151326053,0.19119906519596194,0,0,0,0,0,0
1926,0.9835956122010148,0.761944670148451,0,0,4.7242517,0.1499118964200913,0.19192405,12.541777968036527,29.446,35.26674528847032,1.3569897,0,0,0,0,0,0,0,0,0,0,6.19012037671233,157.267,0,480,3100.211,1013.0116438356163,153.06017,305.4008247716895,455.14341,-0.12020225415133091,0.45877558660895545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.22543664383556,1.4214492161539505,9.427781314285712,76.955782,9.983860111539546,22.686349,0,0,21830.995666146646,0.19088842152940644,0,0,0,0,0,0
1927,1.0626434901158828,0.7976658613292433,0,0,4.7093590999999995,0.15778058645778126,0.20202532,13.14458295281583,30.065,35.35423082394453,1.4278826999999998,0,0,0,0,0,0,0,0,0,0,6.220041761796042,157.267,0,480,3100.211,1018.9958978965491,154.09989,305.8309366656686,457.97298,-0.12146923430948282,0.4787648711712431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.4436189397908,1.443180665351933,9.568984164285714,77.410882,10.050820190362336,22.702569,0,0,22218.220820592825,0.1905736217731063,0,0,0,0,0,0
1928,1.0656453078845713,0.8001559492168445,0,0,4.6944666,0.1661035697654016,0.21265824,13.755904870624049,30.685,35.44676726902088,1.5025036,0,0,0,0,0,0,0,0,0,0,6.250545243531202,157.267,0,480,3100.211,1024.977336439853,155.13962,306.30070461237113,460.80254,-0.12273621446763476,0.4215657672351525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.6252595940315,1.464764387703912,9.706679549999995,77.86598199999999,10.11778146960245,22.718789,0,0,22605.444973478938,0.15186060144267666,0,0,0,0,0,0
1929,1.1456937817162764,0.8247254274111943,0,0,4.679574099999999,0.17484985752968038,0.22385079,14.366815068493151,31.573,35.54401009600456,1.5810544,0,0,0,0,0,0,0,0,0,0,6.281059189497717,157.267,0,480,3100.211,1030.729594748858,156.17934,306.7727654109589,463.6321099999999,-0.12400319462578667,0.22268009540601766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.8003396118721,1.4856187775162444,9.8386941428571415,78.321083,10.184741748494792,22.73501,0,0,22992.670127925114,-0.03680913681160123,0,0,0,0,0,0
