; rcp85
; created by hectordata Tue Nov 16 21:23:35 2021 commit fd87739254cdc4bb18c6751d1d8707040a297d5d
; UNITS:,  PgC year-1,  PgC year-1,  PgC year-1,  PgC year-1,  Tg year-1,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppb,  Tg CH4 year-1,  ppm,  Tg CO year-1, W/m2, W/m2,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppb,  Tg N year-1,  Tg year-1,  Tg NMVOC year-1,  Tg N year-1,  Tg year-1,  ppt,  ppt,  Gg S year-1, W/m2,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt
1859,0.08305029059978791,0.5145654882064682,0,0,3.2802550000000004,0,0,0.44086455098934546,1.87,35,0.01035436199999999,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,803.7489744741372,59.825804000000005,286.07176673965114,391.39169,-0.03752888632277965,0.2147113292199772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.29993163160907,0.4788532907243149,2.5778933571428566,69.08638,5.749291654241746,22.614261,0,0,2849.0606892355695,0.162295881731692,0,0,0,0,0,0
1860,0.0910551379829584,0.5192813439210785,0,0,3.3004441,0,0,0.4928332267884323,1.923,35,0.010354793,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,805.2522250916985,60.246364,286.2252225091699,391.88307,-0.038231578446157675,0.2551284291279043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.40014833944645,0.48266443331303666,2.625259242857142,69.131206,5.774921664572782,22.677911,0,0,2904.564744149766,0.18794929125396068,0,0,0,0,0,0
1861,0.09505756067393774,0.528543662773612,0,0,3.3244138,0,0,0.5447444063926942,1.973,35,0.01035496,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,806.7529109589041,59.614468,286.3721347031964,392.8961,-0.03893427056953571,0.17617520214890547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.50019406392687,0.5050865480238105,2.7607911357142862,69.269044,5.814858148581736,22.734528,0,0,2997.3468645865837,0.10767201227901196,0,0,0,0,0,0
1862,0.09705877251973036,0.4740036657524805,0,0,3.3483834999999997,0,0,0.5966006221461188,2.028,35,0.010355129,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,808.2529109589041,58.982572999999995,286.5002425799087,393.90914,-0.03963696269291373,-0.640431515885826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.60019406392684,0.47119843962875435,2.6177773,69.406881,5.854794632590693,22.791144,0,0,3090.128985023401,-0.7006053344809421,0,0,0,0,0,0
1863,0.10406301598121638,0.4740361754389154,0,0,3.3723532,0,0,0.6483207782206751,2.081,35,0.010355298,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,809.7489744741372,58.350677000000005,286.6280281551763,394.92218,-0.040339654816291766,-0.23861117590525582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.69993163160905,0.47453558607942914,2.662113785714286,69.544719,5.8947310165648705,22.847761,0,0,3182.9110053042123,-0.2955831451435856,0,0,0,0,0,0
1864,0.11206786336438689,0.47442554122169195,0,0,3.3963229,0,0,0.7003269881727675,2.134,35,0.010355467,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,811.283789018639,57.71878100000001,286.7720661164758,395.93522,-0.041042346939669794,0.08759586345797232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.8001483394465,0.4779448656386603,2.7077888999999997,69.682556,5.934667500573824,22.904378,0,0,3275.6931257410297,0.033565922259708295,0,0,0,0,0,0
1865,0.11907210482466105,0.4750830493796864,0,0,3.4202926,0,0,0.7522444063926942,2.184,35,0.010355635,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,813.0033961187213,57.086884999999995,286.8970861872146,396.94826,-0.04174503906304782,0.2021921961522839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.90019406392685,0.48153716845821776,2.751001807142857,69.82039300000001,5.974603884548003,22.960995,0,0,3368.475246177847,0.149773953129815,0,0,0,0,0,0
1866,0.12207392259334998,0.4751999401635991,0,0,3.4442623,0,0,0.8041006221461188,2.239,35,0.010355804,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,814.7218321917808,56.45499,287.0001940639269,397.9613,-0.04244773118642585,0.23781532921458276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.00019406392687,0.48429254918616793,2.777309185714285,69.95823100000001,6.014540368556958,23.017612,0,0,3461.257366614665,0.1841336900908536,0,0,0,0,0,0
1867,0.13030159490949025,0.47367036391956374,0,0,3.4682318999999997,0,0,0.8558207782206751,2.291,35,0.010355975,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,816.2489744741372,55.823094,287.103045247274,398.97434,-0.04315042330980387,0.2490197639991169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.09993163160914,0.48481147348888975,2.81563265,70.096068,6.054476852565912,23.074229000000003,0,0,3554.039386895476,0.19533036572631293,0,0,0,0,0,0
1868,0.135333912259335,0.4722687251488298,0,0,3.4922016000000005,0,0,0.9078206753873792,2.341,35,0.010356145,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,817.7522250916985,55.191198,287.22834181700233,399.98738,-0.043853115433181905,0.2661760083236931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.2001483394465,0.4860415570286726,2.838009264285714,70.23390500000001,6.094413236540091,23.130846,0,0,3646.821507332293,0.1989946649188998,0,0,0,0,0,0
1869,0.14236744145497235,0.47077029776717405,0,0,3.516171299999999,0,0,0.959675371004566,2.386,35,0.01035631599999999,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,819.2844748858446,54.559303,287.37529109589036,401.00042,-0.04489661927433648,0.2877867565564491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.2970376712328,0.48695004212523274,2.8691210857142857,70.37174300000001,6.134349720549045,23.187463,0,0,3739.6036277691105,0.20019628757731767,0,0,0,0,0,0
1870,0.14739976881087632,0.46961837021055813,0,0,3.540141,0,0,1.0113628595890412,2.452,35,0.010356485,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,821.0033961187213,53.927406999999995,287.52844748858445,402.01346,-0.04615537554810856,0.29168212654064984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.3719891552511,0.4878322024378606,2.8929206000000005,70.50958,6.174286204558002,23.244079,0,0,3832.3857482059284,0.2005913765442926,0,0,0,0,0,0
1871,0.15643450985230628,0.4876207416541694,0,0,3.562453,0,0,1.0629957555143843,2.505,35,0.010356891,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,822.7176673965116,56.683868999999994,287.70299397098086,403.03248,-0.04741413182188063,0.301669119082295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.42807943146937,0.5851226127632116,3.473667921428572,70.65333100000001,6.219328163496859,23.283844,0,0,3999.3976914196573,0.20072024968554805,0,0,0,0,0,0
1872,0.17347409827690674,0.5673078866810574,0,0,3.5847651,0,0,1.115077136512214,2.557,35,0.010357297,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,824.2522250916985,59.44033100000001,287.9034530715872,404.0515,-0.04867288809565269,0.28966117489905985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.5032676472789,0.6668609968605442,3.934491778571428,70.79708199999999,6.264370222470494,23.323608,0,0,4166.409634633385,0.1945508957110224,0,0,0,0,0,0
1873,0.18451005116412933,0.5772508877247594,0,0,3.6070771,0,0,1.167100913242009,2.61,35,0.010357705,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,825.7529109589041,62.19679300000001,288.13174942922376,405.07052,-0.049931644369424766,0.04161760124725774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.60019406392684,0.6964973325923568,4.132656407142857,70.940834,6.309412281444127,23.363373,0,0,4333.421577847114,-0.04449555557964557,0,0,0,0,0,0
1874,0.17453328967658863,0.5836373650942966,0,0,3.629389100000001,0,0,1.2191009132420092,2.663,35,0.010358112,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,827.2844748858446,64.953255,288.40369006849323,406.08954,-0.051190400643196826,0.18552064109681826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.6970376712328,0.7088791227018676,4.161546207142857,71.084585,6.354454340417761,23.403138,0,0,4500.433521060843,0.10627136509163143,0,0,0,0,0,0
1875,0.18857106033250018,0.5903270760887676,0,0,3.6517012,0,0,1.2712758100032435,2.85,35,0.010358519,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,828.9988035531601,67.709717,288.70290851049225,407.10856,-0.0524491569169689,0.18632231008005296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.77183510804196,0.7204743498714042,4.271017342857142,71.228336,6.399496299356618,23.442902,0,0,4667.44546427457,0.12071375381982573,0,0,0,0,0,0
1876,0.19160216583655226,0.5967532374892071,0,0,3.674013200000001,0,0,1.326085867829428,2.989,35,0.01035892699999999,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,830.7210320133743,70.46618000000001,289.0317948885894,408.12758,-0.053707913190740975,0.19299296508418737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.8282305624173,0.7453788356968235,4.417025364285713,71.372087,6.444538358330253,23.482667000000003,0,0,4834.4574074882985,0.13286210517804264,0,0,0,0,0,0
1877,0.1946332713406044,0.6029882631462545,0,0,3.6963253,0,0,1.384492294520548,3.13,35,0.010359338,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,832.2529109589041,73.22264200000001,289.40388413242005,409.1466,-0.054952334515291364,0.23406547003746145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.90330194063915,0.7564694411628116,4.487813607142856,71.515838,6.489580417303887,23.522431,0,0,5001.469350702029,0.17654162760019468,0,0,0,0,0,0
1878,0.19611876088767702,0.6094197377641444,0,0,3.7186373,0,0,1.4459981164383562,3.275,35,0.010359748,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,833.7529109589041,75.979104,289.8039326484018,410.1656200000001,-0.05606300247065775,0.2470001922641334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.00019406392687,0.7661851367701183,4.548292442857142,71.659589,6.534622476277521,23.562196,0,0,5168.481293915756,0.19277966006086625,0,0,0,0,0,0
1879,0.21012724380822537,0.6157203731515565,0,0,3.7409493,0,0,1.5102672639543877,3.396,35,0.01036016,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,835.2801106307857,78.735566,290.2309366656686,411.18464,-0.05717367042602413,0.2530581120595187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.09993163160914,0.775052028126505,4.6512119,71.80334,6.579664435216379,23.60196,0,0,5335.493237129485,0.19536708546969456,0,0,0,0,0,0
1880,0.23614299780352946,0.62161959546088,0,0,3.7632614,0,0,1.5774781545524863,3.573,35,0.010360569,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,837.0341598672553,81.492028,290.7038610050652,412.20366,-0.05828433838139051,0.22212983211903548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.2001483394465,0.7842638121593126,4.798879364285714,71.947091,6.624706494190014,23.641725,0,0,5502.505180343214,0.14762514249610778,0,0,0,0,0,0
1881,0.24314723926380363,0.6492660869590243,0,0,3.7925706,0,0,1.6475777397260274,3.726,35,0.01036128599999999,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,839.0038812785386,84.359461,291.1978139269406,413.25581,-0.05939500633675689,0.24148589904404053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.30019406392694,0.811725992787749,4.943729928571428,72.099835,6.678269115356358,23.675442,0,0,5771.31098096724,0.14646902134808507,0,0,0,0,0,0
1882,0.2561551162614557,0.6050304097803529,0,0,3.8218798,0,0,1.7210214041095888,3.883,35,0.010362003,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,841.0038812785386,87.226893,291.6727654109589,414.30795,-0.06050567429212327,0.2901516052918489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.40019406392685,0.7854030691934382,4.88127205,72.252579,6.731831636487925,23.709158,0,0,6040.116781591264,0.19742567432864155,0,0,0,0,0,0
1883,0.2721648110277967,0.6088863347587669,0,0,3.851189,0,0,1.7973213320607828,4.043,35,0.01036272,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,842.9674964755345,90.094326,292.1246923422412,415.3601,-0.06161634224748965,-0.42595045132595083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.4999316316091,0.7927001252678691,4.976789585714286,72.405323,6.785394257654269,23.742875,0,0,6308.922482059283,-0.5166738524703293,0,0,0,0,0,0
1884,0.2751666287964856,0.6124986522191925,0,0,3.8804982,0,0,1.8770598248371888,4.233,35,0.010363441,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,844.7210320133743,92.961758,292.56935474212133,416.41225,-0.06272701020285604,-1.847238548865579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.6001483394465,0.7988956811696276,5.019059964285713,72.55806700000001,6.838956878820613,23.776592,0,0,6577.728282683307,-1.9623399630672784,0,0,0,0,0,0
1885,0.27716783063621897,0.6156088956456864,0,0,3.9098074,0,0,1.960166095890411,4.427,35,0.010364164,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,846.2844748858446,95.829191,292.9663070776256,417.46439,-0.06383767815822242,-0.5763437381843676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.7001940639269,0.8046800623497067,5.057032257142857,72.71081099999999,6.892519399952181,23.810309,0,0,6846.533983151326,-0.6789868332554465,0,0,0,0,0,0
1886,0.28117025432780424,0.6175180717586911,0,0,3.9391166,0,0,2.047173858447489,4.625,35,0.010364884,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,848.0349600456619,98.696624,293.29431792237443,418.51654,-0.06508480749697997,-0.029891086452280904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.7970376712328,0.8263437792388785,5.192154085714285,72.863555,6.946082021118524,23.844026,0,0,7115.339783775351,-0.11818359441225355,0,0,0,0,0,0
1887,0.29517874725441173,0.6165364873543892,0,0,3.9684258,0,0,2.137935963270704,4.827,35,0.010365604,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,849.998632632183,101.56406,293.5685847555955,419.56869000000006,-0.06643047008536025,0.045526652894455996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.8718351080419,0.8323477303208067,5.286001857142857,73.016299,6.999644642284869,23.877742,0,0,7384.145584399375,-0.035164516745328486,0,0,0,0,0,0
1888,0.3271981267810346,0.615106041139135,0,0,3.997735,0,0,2.2331459453052873,5.033,35,0.010366324,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,852.0029667889311,104.43149,293.7971773710607,420.62083,-0.06777613267374052,0.21762094962401174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.92823056241724,0.8372102639760073,5.433770471428571,73.169043,7.053207163416434,23.911459,0,0,7652.951284867395,0.13785162050191493,0,0,0,0,0,0
1889,0.3271981267810346,0.6135717520412026,0,0,4.0270443,0,0,2.332260273972603,5.27,35,0.010367045,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,854.0038812785386,107.29892,293.9972317351598,421.67298,-0.06912179526212081,0.2741406754956165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.00330194063923,0.8415928104044165,5.462369571428571,73.321787,7.106769784582779,23.945176,0,0,7921.75708549142,0.1924187943726844,0,0,0,0,0,0
1890,0.35621569854502766,0.6121247958282209,0,0,4.0563535,0,0,2.435769006849315,5.485,35,0.010367767,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,856.0354452054794,110.16635,294.17218321917807,422.72513,-0.07046745785050108,0.09859738101009527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.10019406392684,0.8456791630063161,5.590208478571427,73.474531,7.160332405749123,23.978893,0,0,8190.562785959439,0.010365195993265595,0,0,0,0,0,0
1891,0.37222539331136856,0.6106183135688857,0,0,4.0882845,0,0,2.543486612957557,5.731,35,0.010368724,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,858.2795978678541,111.52362,294.3248974474137,424.29312,-0.07181312043888137,-0.018342011940173292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.19993163160905,0.8511363647289496,5.686588035714285,73.700338,7.238379639046232,24.011375,0,0,8580.73843619345,-0.132772558414903,0,0,0,0,0,0
1892,0.3742266051571613,0.6235687958108005,0,0,4.1202154,0,0,2.65636128827008,6.01,35,0.01036968,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,860.7221445592235,112.88089,294.4720661164758,425.86110999999994,-0.07315878302726164,0.2019574634393454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.2969919467524,0.8575758149529693,5.7741273500000005,73.92614499999999,7.316426872343337,24.043857,0,0,8970.914086427456,0.06530614299336725,0,0,0,0,0,0
1893,0.37022418146557595,0.6247816502620617,0,0,4.1521464,0,0,2.774423401826484,6.267,35,0.010370641,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,862.9728025114154,114.23816,294.59708618721464,427.42911,-0.07450444561564193,0.3516739949550288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.3719891552511,0.8649154187594854,5.85497097142857,74.151953,7.394474205675222,24.076339,0,0,9361.089736661466,0.1980135869623512,0,0,0,0,0,0
1894,0.3832320584632281,0.6407552031424675,0,0,4.1840774,0,0,2.8978709474885846,6.529,35,0.01037160199999999,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,865.0354452054794,115.59543,294.700194063927,428.9971,-0.07585010820402222,0.37229938176112354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.42509703196345,0.8731035367642112,5.931263814285715,74.37776,7.472521438972327,24.108821,0,0,9751.265386895475,0.1986173993017168,0,0,0,0,0,0
1895,0.4062459946898432,0.6448089779300159,0,0,4.216008400000001,0,0,3.026097142064027,6.824,35,0.01037256,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,867.2795978678541,116.9527,294.7999316316091,430.56509000000005,-0.07715122120134102,0.35345199581533043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.4749658158045,0.8820422411709908,6.005150549999999,74.603567,7.550568672269436,24.141303,0,0,10141.44063650546,0.19866010506797047,0,0,0,0,0,0
1896,0.41925387168749517,0.6466699948799515,0,0,4.2479394,0,0,3.160519436958854,7.151,35,0.010373516,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,869.7221445592235,118.30997,294.9033047321406,432.13309,-0.07843111822866217,0.3264903816501293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.5282305624173,0.8915800444504021,6.078776092857144,74.829374,7.6286159055665435,24.173785,0,0,10531.616386895475,0.1985282343900748,0,0,0,0,0,0
1897,0.44026659606831786,0.6499577057729303,0,0,4.2798704,0,0,3.3010301940639266,7.432,35,0.010374477,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,872.0043664383561,119.66724,295.0347117579908,433.70108,-0.07971101525598331,0.30847256922637967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.60014554794515,0.901565409063934,6.154284992857143,75.055181,7.706663238898426,24.206267,0,0,10921.792137285493,0.19833747595498644,0,0,0,0,0,0
1898,0.46528174414072554,0.651395436399303,0,0,4.3118014,0,0,3.4476049657534245,7.798,35,0.010375435,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,874.2859303652967,121.02451,295.23485730593603,435.26907,-0.08099091228330445,0.3005039552304647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.67198915525114,0.9118468174767115,6.233822164285715,75.280989,7.784710472195534,24.238749,0,0,11311.967887675506,0.1981216932319948,0,0,0,0,0,0
1899,0.5073071929023706,0.6525996456153903,0,0,4.3437324,0.00255670042945205,0.95911885,3.6006807077625567,8.119,35,0.010376393,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,876.786415525114,122.38178,295.5036900684932,436.83707,-0.08227080931062561,0.29223670194203916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.7282534246575,0.92227275215386,6.319532399999999,75.506796,7.862757705492641,24.271232,0,0,11702.143638065523,0.19789050209130865,0,0,0,0,0,0
1900,0.534323552820571,0.6536020726410664,0,0,4.3756633,0.02042403849577625,0.050575847,3.7606311643835624,8.473,35,0.010377345,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,879.6000285388127,123.73905,295.80373858447484,438.40505999999993,-0.08371958122093913,0.2881781659478403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.8033019406392,0.9326916955605032,6.41356025,75.732603,7.940804938789747,24.303714000000003,0,0,12092.319388455539,0.1976464182067943,0,0,0,0,0,0
1901,0.5523344594327046,0.7033691093675678,0,0,4.4173849,0.03919246471164384,0.053237732,3.926638755707762,8.592,35,0.010379723,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,883.0699200913241,124.8415,296.12878710045663,439.89156,-0.08565403205830878,0.27611670443167036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.90019406392685,0.9448386029854134,6.5189698428571425,75.920477,8.0469354352968,24.336515,0,0,12649.583400936037,0.19742064431322714,0,0,0,0,0,0
1902,0.566342942353253,0.7033995878239793,0,0,4.4591064000000005,0.0437726287313927,0.056039719,4.095201712328767,8.762,35,0.0103821,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,887.0393264840181,125.94396,296.4756792237443,441.37805999999995,-0.08758848289567842,0.040149215971647334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.00019406392687,0.9601051273299402,6.635664885714285,76.108351,8.153065931803853,24.369316,0,0,13206.846411856475,-0.03853800069623467,0,0,0,0,0,0
1903,0.6173738444209649,0.7271112665727486,0,0,4.500828,0.04607020052273811,0.058989177,4.262822868790079,8.906,35,0.010384475,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,891.2782305000376,127.04642,296.8278743262969,442.86456,-0.08952293373304804,-0.6517473949157321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.09993163160914,0.9778247774744397,6.761049721428571,76.296224,8.259196428310908,24.402117,0,0,13764.110424336974,-0.7469856053462377,0,0,0,0,0,0
1904,0.624378085881239,0.7487466480072709,0,0,4.542549500000001,0.04850041875581131,0.062093873,4.430748468572997,9.102,35,0.01038685,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,895.7566752750954,128.14887,297.20686905831275,444.35106,-0.09145738457041767,-0.1655200669093792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.2001483394465,0.997410296698323,6.892528814285714,76.484098,8.365326924817962,24.434918,0,0,14321.374436817474,-0.2921984129724888,0,0,0,0,0,0
1905,0.6634017168741951,0.7702816586616678,0,0,4.5842711,0.05105423927842466,0.065361969,4.599208847031964,9.623,35,0.010389227,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,900.2587328767124,129.25133,297.6289811643835,445.83755999999994,-0.09339183540778732,0.18537393050649836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.30019406392694,1.0183143555368743,7.0275066285714285,76.671972,8.471457421325015,24.467719,0,0,14878.638449297972,0.07435009486063476,0,0,0,0,0,0
1906,0.7074283774816329,0.7970164780913428,0,0,4.6259926,0.05374130439817352,0.068802075,4.779025171232877,12.093,35,0.010391604,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,904.7587328767123,130.35378,298.0727168949772,447.32406,-0.09529602856715316,0.31430775115890336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.40335045662096,1.0399302837415365,7.163387507142857,76.85984599999999,8.57758791783207,24.50052,0,0,15435.901460218407,0.17925182543389254,0,0,0,0,0,0
1907,0.7844750335446488,0.804249758247368,0,0,4.6677142,0.05656211977550965,0.072423235,5.001140343276693,12.363,35,0.010393983,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,909.2780595790603,131.45623999999998,298.49659581867405,448.8105599999999,-0.09676209429610438,0.1410884050321599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.52802815517623,1.0616515310855636,7.297576035714285,77.04772,8.68371841433912,24.533321,0,0,15993.165472698907,0.017017952475238466,0,0,0,0,0,0
1908,0.7504544321661742,0.8119044335817616,0,0,4.7094357,0.05954579088964244,0.07623498599999999,5.262394582927863,12.633,35,0.010396358,0,0,0,0,0,0,0,0,0,0,5.799999999999998,157.267,0,480,3100.211,914.0386100506521,132.5587,298.90059335778625,450.29706,-0.09822816002505559,0.26325543272843305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.67522250916977,1.0828713873131275,7.427476557142857,77.23559300000001,8.789848910846173,24.566122,0,0,16550.429485179407,0.12999083766124314,0,0,0,0,0,0
